Date,Close,Open,High,Low
2024-06-07,196.89,194.65,196.94,194.14
2024-06-10,193.12,196.9,197.3,192.15
2024-06-11,207.15,193.65,207.16,193.63
2024-06-12,213.07,207.37,220.2,206.9
2024-06-13,214.24,214.74,216.75,211.6
2024-06-14,212.49,213.85,215.17,211.3
2024-06-17,216.67,213.37,218.95,212.72
2024-06-18,214.29,217.59,218.63,213.0
2024-06-20,209.68,213.93,214.24,208.85
2024-06-21,207.49,210.39,211.89,207.11
2024-06-24,208.14,207.72,212.7,206.59
2024-06-25,209.07,209.15,211.38,208.61
2024-06-26,213.25,211.5,214.86,210.64
2024-06-27,214.1,214.69,215.7395,212.35
2024-06-28,210.62,215.77,216.07,210.3
2024-07-01,216.75,212.09,217.51,211.92
2024-07-02,220.27,216.15,220.38,215.1
2024-07-03,221.55,220.0,221.55,219.03
2024-07-05,226.34,221.65,226.45,221.65
2024-07-08,227.82,227.09,227.85,223.25
2024-07-09,228.68,227.93,229.4,226.3721
2024-07-10,232.98,229.3,233.08,229.25
2024-07-11,227.57,231.39,232.39,225.77
2024-07-12,230.54,228.92,232.64,228.68
2024-07-15,234.4,236.48,237.23,233.09
2024-07-16,234.82,235.0,236.27,232.33
2024-07-17,228.88,229.45,231.4599,226.64
2024-07-18,224.18,230.28,230.44,222.27
2024-07-19,224.31,224.82,226.8,223.275
2024-07-22,223.96,227.01,227.78,223.09
2024-07-23,225.01,224.365,226.94,222.68
2024-07-24,218.54,224.0,224.8,217.13
2024-07-25,217.49,218.93,220.85,214.62
2024-07-26,217.96,218.7,219.49,216.01
2024-07-29,218.24,216.96,219.3,215.75
2024-07-30,218.8,219.19,220.325,216.12
2024-07-31,222.08,221.44,223.82,220.63
2024-08-01,218.36,224.37,224.48,217.02
2024-08-02,219.86,219.15,225.6,217.71
2024-08-05,209.27,199.09,213.5,196.0
2024-08-06,207.23,205.3,209.99,201.07
2024-08-07,209.82,206.9,213.64,206.39
2024-08-08,213.31,213.11,214.2,208.83
2024-08-09,216.24,212.1,216.78,211.97
2024-08-12,217.53,216.07,219.5099,215.6
2024-08-13,221.27,219.01,221.89,219.01
2024-08-14,221.72,220.57,223.03,219.7
2024-08-15,224.72,224.6,225.35,222.76
2024-08-16,226.05,223.92,226.8271,223.6501
2024-08-19,225.89,225.72,225.99,223.04
2024-08-20,226.51,225.77,227.17,225.45
2024-08-21,226.4,226.52,227.98,225.05
2024-08-22,224.53,227.79,228.34,223.9
2024-08-23,226.84,225.659,228.22,224.33
2024-08-26,227.18,226.76,227.28,223.8905
2024-08-27,228.03,225.995,228.85,224.89
2024-08-28,226.49,227.92,229.86,225.68
2024-08-29,229.79,230.1,232.92,228.88
2024-08-30,229.0,230.19,230.4,227.48
2024-09-03,222.77,228.55,229.0,221.17
2024-09-04,220.85,221.66,221.78,217.48
2024-09-05,222.38,221.625,225.48,221.52
2024-09-06,220.82,223.95,225.24,219.77
2024-09-09,220.91,220.82,221.27,216.71
2024-09-10,220.11,218.92,221.48,216.73
2024-09-11,222.66,221.455,223.09,217.89
2024-09-12,222.77,222.5,223.55,219.82
2024-09-13,222.5,223.58,224.04,221.91
2024-09-16,216.32,216.54,217.22,213.92
2024-09-17,216.79,215.75,216.9,214.5
2024-09-18,220.69,217.55,222.71,217.54
2024-09-19,228.87,224.99,229.82,224.63
2024-09-20,228.2,229.97,233.09,227.62
2024-09-23,226.47,227.34,229.45,225.81
2024-09-24,227.37,228.645,229.35,225.73
2024-09-25,226.37,224.93,227.29,224.02
2024-09-26,227.52,227.3,228.5,225.41
2024-09-27,227.79,228.46,229.52,227.3
2024-09-30,233.0,230.04,233.0,229.65
2024-10-01,226.21,229.52,229.65,223.74
2024-10-02,226.78,225.89,227.37,223.02
2024-10-03,225.67,225.14,226.805,223.32
2024-10-04,226.8,227.9,228.0,224.13
2024-10-07,221.69,224.5,225.69,221.33
2024-10-08,225.77,224.3,225.98,223.25
2024-10-09,229.54,225.23,229.75,224.83
2024-10-10,229.04,227.78,229.5,227.17
2024-10-11,227.55,229.3,229.41,227.34
2024-10-14,231.3,228.7,231.73,228.6
2024-10-15,233.85,233.61,237.49,232.37
2024-10-16,231.78,231.6,232.12,229.84
2024-10-17,232.15,233.43,233.85,230.52
2024-10-18,235.0,236.18,236.18,234.01
2024-10-21,236.48,234.45,236.85,234.45
2024-10-22,235.86,233.885,236.22,232.6
2024-10-23,230.76,234.08,235.144,227.76
2024-10-24,230.57,229.98,230.82,228.41
2024-10-25,231.41,229.74,233.22,229.57
2024-10-28,233.4,233.32,234.73,232.55
2024-10-29,233.67,233.1,234.325,232.32
2024-10-30,230.1,232.61,233.47,229.55
2024-10-31,225.91,229.34,229.83,225.37
2024-11-01,222.91,220.965,225.35,220.27
2024-11-04,222.01,220.99,222.79,219.71
2024-11-05,223.45,221.795,223.95,221.14
2024-11-06,222.72,222.61,226.065,221.19
2024-11-07,227.48,224.625,227.875,224.57
2024-11-08,226.96,227.17,228.66,226.405
2024-11-11,224.23,225.0,225.7,221.5
2024-11-12,224.23,224.55,225.59,223.355
2024-11-13,225.12,224.01,226.65,222.76
2024-11-14,228.22,225.02,228.87,225.0
2024-11-15,225.0,226.4,226.92,224.27
2024-11-18,228.02,225.25,229.74,225.17
2024-11-19,228.28,226.98,230.16,226.66
2024-11-20,229.0,228.06,229.93,225.89
2024-11-21,228.52,228.88,230.155,225.7103
2024-11-22,229.87,228.06,230.7199,228.06
2024-11-25,232.87,231.46,233.245,229.74
2024-11-26,235.06,233.33,235.57,233.33
2024-11-27,234.93,234.465,235.69,233.8101
2024-11-29,237.33,234.805,237.81,233.97
2024-12-02,239.59,237.27,240.79,237.16
2024-12-03,242.65,239.81,242.76,238.9
2024-12-04,243.01,242.87,244.11,241.25
2024-12-05,243.04,243.99,244.54,242.13
2024-12-06,242.84,242.905,244.63,242.08
2024-12-09,246.75,241.83,247.24,241.75
2024-12-10,247.77,246.89,248.21,245.34
2024-12-11,246.49,247.96,250.8,246.2601
2024-12-12,247.96,246.89,248.74,245.68
2024-12-13,248.13,247.815,249.2902,246.24
2024-12-16,251.04,247.99,251.38,247.65
2024-12-17,253.48,250.08,253.83,249.78
2024-12-18,248.05,252.16,254.28,247.74
2024-12-19,249.79,247.5,252.0,247.0949
2024-12-20,254.49,248.04,255.0,245.69
2024-12-23,255.27,254.77,255.65,253.45
2024-12-24,258.2,255.49,258.21,255.29
2024-12-26,259.02,258.19,260.1,257.63
2024-12-27,255.59,257.83,258.7,253.06
2024-12-30,252.2,252.23,253.5,250.75
2024-12-31,250.42,252.44,253.28,249.43
2025-01-02,243.85,248.93,249.1,241.8201
2025-01-03,243.36,243.36,244.18,241.89
2025-01-06,245.0,244.31,247.33,243.2
2025-01-07,242.21,242.98,245.55,241.35
2025-01-08,242.7,241.92,243.7123,240.05
2025-01-10,236.85,240.01,240.16,233.0
2025-01-13,234.4,233.53,234.67,229.72
2025-01-14,233.28,234.75,236.12,232.472
2025-01-15,237.87,234.635,238.96,234.43
2025-01-16,228.26,237.35,238.01,228.03
2025-01-17,229.98,232.115,232.29,228.48
2025-01-21,222.64,224.0,224.42,219.38
2025-01-22,223.83,219.79,224.12,219.79
2025-01-23,223.66,224.74,227.03,222.3
2025-01-24,222.78,224.78,225.63,221.41
2025-01-27,229.86,224.02,232.15,223.98
2025-01-28,238.26,230.85,240.19,230.81
2025-01-29,239.36,234.12,239.855,234.01
2025-01-30,237.59,238.665,240.79,237.21
2025-01-31,236.0,247.19,247.19,233.44
2025-02-03,228.01,229.99,231.83,225.7
2025-02-04,232.8,227.25,233.13,226.65
2025-02-05,232.47,228.53,232.67,228.27
2025-02-06,233.22,231.285,233.8,230.425
2025-02-07,227.63,232.6,234.0,227.26
2025-02-10,227.65,229.57,230.585,227.2
2025-02-11,232.62,228.2,235.23,228.13
2025-02-12,236.87,231.2,236.96,230.68
2025-02-13,241.53,236.91,242.3399,235.57
2025-02-14,244.6,241.25,245.55,240.99
2025-02-18,244.47,244.15,245.18,241.84
2025-02-19,244.87,244.66,246.01,243.1604
2025-02-20,245.83,244.94,246.78,244.29
2025-02-21,245.55,245.95,248.69,245.22
2025-02-24,247.1,244.925,248.86,244.42
2025-02-25,247.04,248.0,250.0,244.91
2025-02-26,240.36,244.33,244.98,239.13
2025-02-27,237.3,239.41,242.46,237.06
2025-02-28,241.84,236.95,242.09,230.2
2025-03-03,238.03,241.79,244.0272,236.112
2025-03-04,235.93,237.705,240.07,234.68
2025-03-05,235.74,235.42,236.55,229.23
2025-03-06,235.33,234.435,237.86,233.1581
2025-03-07,239.07,235.105,241.37,234.76
2025-03-10,227.48,235.54,236.16,224.22
2025-03-11,220.84,223.805,225.8399,217.45
2025-03-12,216.98,220.14,221.75,214.91
2025-03-13,209.68,215.95,216.8394,208.42
2025-03-14,213.49,211.25,213.95,209.58
2025-03-17,214.0,213.31,215.22,209.97
2025-03-18,212.69,214.16,215.15,211.49
2025-03-19,215.24,214.22,218.76,213.75
2025-03-20,214.1,213.99,217.4899,212.22
2025-03-21,218.27,211.56,218.84,211.28
2025-03-24,220.73,221.0,221.48,218.58
2025-03-25,223.75,220.77,224.1,220.08
2025-03-26,221.53,223.51,225.02,220.47
2025-03-27,223.85,221.39,224.99,220.5601
2025-03-28,217.9,221.67,223.81,217.68
2025-03-31,222.13,217.005,225.62,216.23
2025-04-01,223.19,219.805,223.68,218.9
2025-04-02,223.89,221.315,225.19,221.02
2025-04-03,203.19,205.54,207.49,201.25
2025-04-04,188.38,193.89,199.88,187.34
2025-04-07,181.46,177.2,194.15,174.62
2025-04-08,172.42,186.7,190.335,169.2101
